"fecha","hora","dia_semana","num_viajes","tarifa_promedio","conductores_unicos"
"2026-09-19","22","7","6","59.43","5"
"2026-09-19","23","7","2","52.05","2"
"2026-09-20","0","1","2","63.44","2"
"2026-09-20","1","1","2","43.71","2"
"2026-09-20","2","1","3","55.12","3"
"2026-09-20","3","1","2","72.41","2"
"2026-09-20","4","1","2","14.24","2"
"2026-09-20","5","1","2","22.36","2"
"2026-09-20","6","1","1","20.09","1"
"2026-09-20","7","1","14","35.72","9"
"2026-09-20","8","1","13","44.60","9"
"2026-09-20","9","1","13","30.03","5"
"2026-09-20","10","1","7","34.57","5"
"2026-09-20","11","1","6","32.82","4"
"2026-09-20","12","1","7","38.93","6"
"2026-09-20","13","1","5","31.98","5"
"2026-09-20","14","1","5","46.55","5"
"2026-09-20","15","1","6","37.67","4"
"2026-09-20","16","1","7","41.57","6"
"2026-09-20","17","1","14","45.42","10"
"2026-09-20","18","1","15","41.02","7"
"2026-09-20","19","1","13","39.69","10"
"2026-09-20","20","1","6","32.95","4"
"2026-09-20","21","1","5","53.14","4"
"2026-09-20","22","1","5","42.46","4"
"2026-09-20","23","1","2","53.50","2"
"2026-09-21","0","2","3","53.99","3"
"2026-09-21","1","2","3","63.80","2"
"2026-09-21","2","2","4","19.60","3"
"2026-09-21","3","2","2","21.09","2"
"2026-09-21","4","2","3","42.20","2"
"2026-09-21","5","2","4","23.06","3"
"2026-09-21","6","2","3","41.00","3"
"2026-09-21","7","2","13","45.01","8"
"2026-09-21","8","2","15","48.46","11"
"2026-09-21","9","2","13","43.94","7"
"2026-09-21","10","2","9","51.51","6"
"2026-09-21","11","2","9","43.78","6"
"2026-09-21","12","2","9","39.42","5"
"2026-09-21","13","2","7","59.32","5"
"2026-09-21","14","2","9","41.62","5"
"2026-09-21","15","2","8","40.27","7"
"2026-09-21","16","2","9","43.95","5"
"2026-09-21","17","2","12","36.48","8"
"2026-09-21","18","2","13","47.06","10"
"2026-09-21","19","2","14","35.50","8"
"2026-09-21","20","2","6","43.56","4"
"2026-09-21","21","2","9","39.76","7"
"2026-09-21","22","2","8","51.71","7"
"2026-09-21","23","2","2","33.00","2"
"2026-09-22","0","3","4","41.79","2"
"2026-09-22","1","3","4","36.66","3"
"2026-09-22","2","3","3","49.30","3"
"2026-09-22","3","3","3","27.92","3"
"2026-09-22","4","3","3","37.48","3"
"2026-09-22","5","3","2","13.48","2"
"2026-09-22","6","3","4","34.68","4"
"2026-09-22","7","3","13","39.10","9"
"2026-09-22","8","3","15","47.20","8"
"2026-09-22","9","3","14","44.36","9"
"2026-09-22","10","3","9","43.16","8"
"2026-09-22","11","3","10","41.60","8"
"2026-09-22","12","3","12","43.86","8"
"2026-09-22","13","3","11","39.40","8"
"2026-09-22","14","3","12","33.58","8"
"2026-09-22","15","3","10","47.60","5"
"2026-09-22","16","3","11","34.56","7"
"2026-09-22","17","3","13","39.50","7"
"2026-09-22","18","3","12","38.97","7"
"2026-09-22","19","3","15","49.06","8"
"2026-09-22","20","3","12","50.58","8"
"2026-09-22","21","3","13","45.35","8"
"2026-09-22","22","3","12","35.64","8"
"2026-09-22","23","3","2","30.71","2"
"2026-09-23","0","4","4","44.92","4"
"2026-09-23","1","4","3","40.82","3"
"2026-09-23","2","4","2","45.35","2"
"2026-09-23","3","4","4","57.63","4"
"2026-09-23","4","4","4","29.53","4"
"2026-09-23","5","4","3","40.78","3"
"2026-09-23","6","4","3","29.69","2"
"2026-09-23","7","4","15","37.72","9"
"2026-09-23","8","4","11","42.02","7"
"2026-09-23","9","4","15","45.21","8"
"2026-09-23","10","4","8","47.73","6"
"2026-09-23","11","4","8","42.13","6"
"2026-09-23","12","4","9","42.39","5"
"2026-09-23","13","4","7","43.76","5"
"2026-09-23","14","4","5","40.69","4"
"2026-09-23","15","4","9","49.30","6"
"2026-09-23","16","4","8","30.90","6"
"2026-09-23","17","4","13","37.03","7"
"2026-09-23","18","4","14","43.40","9"
"2026-09-23","19","4","13","43.88","9"
"2026-09-23","20","4","6","45.58","6"
"2026-09-23","21","4","8","34.79","5"
"2026-09-23","22","4","7","27.85","5"
"2026-09-23","23","4","2","46.75","2"
"2026-09-24","0","5","5","49.17","4"
"2026-09-24","1","5","3","61.51","3"
"2026-09-24","2","5","2","14.43","2"
"2026-09-24","3","5","3","29.33","3"
"2026-09-24","4","5","4","46.13","4"
"2026-09-24","5","5","4","25.13","4"
"2026-09-24","6","5","4","34.40","3"
"2026-09-24","7","5","12","43.68","10"
"2026-09-24","8","5","11","43.05","5"
"2026-09-24","9","5","15","49.38","9"
"2026-09-24","10","5","11","38.91","9"
"2026-09-24","11","5","13","43.38","8"
"2026-09-24","12","5","13","49.49","7"
"2026-09-24","13","5","11","47.58","7"
"2026-09-24","14","5","10","51.91","8"
"2026-09-24","15","5","11","49.39","7"
"2026-09-24","16","5","11","41.62","8"
"2026-09-24","17","5","15","33.03","7"
"2026-09-24","18","5","15","37.22","7"
"2026-09-24","19","5","14","45.78","8"
"2026-09-24","20","5","12","39.15","7"
"2026-09-24","21","5","13","41.75","9"
"2026-09-24","22","5","12","30.79","5"
"2026-09-24","23","5","4","46.10","4"
"2026-09-25","0","6","3","54.24","3"
"2026-09-25","1","6","3","35.18","2"
"2026-09-25","2","6","4","47.97","4"
"2026-09-25","3","6","3","29.91","3"
"2026-09-25","4","6","4","63.58","4"
"2026-09-25","5","6","3","47.31","2"
"2026-09-25","6","6","4","49.74","3"
"2026-09-25","7","6","13","32.84","7"
"2026-09-25","8","6","12","45.26","9"
"2026-09-25","9","6","12","43.09","7"
"2026-09-25","10","6","9","35.29","7"
"2026-09-25","11","6","13","49.62","8"
"2026-09-25","12","6","10","35.20","5"
"2026-09-25","13","6","10","41.76","6"
"2026-09-25","14","6","10","33.10","7"
"2026-09-25","15","6","10","41.94","7"
"2026-09-25","16","6","13","36.03","9"
"2026-09-25","17","6","15","43.91","9"
"2026-09-25","18","6","14","42.31","7"
"2026-09-25","19","6","14","45.95","8"
"2026-09-25","20","6","11","31.09","6"
"2026-09-25","21","6","11","45.65","8"
"2026-09-25","22","6","11","37.88","7"
"2026-09-25","23","6","5","39.74","5"
"2026-09-26","0","7","2","54.60","2"
"2026-09-26","1","7","1","30.39","1"
"2026-09-26","2","7","2","21.12","2"
"2026-09-26","3","7","2","24.43","2"
"2026-09-26","4","7","3","39.24","3"
"2026-09-26","5","7","2","60.20","2"
"2026-09-26","6","7","2","40.69","2"
"2026-09-26","7","7","10","40.94","7"
"2026-09-26","8","7","12","35.74","8"
"2026-09-26","9","7","12","48.15","9"
"2026-09-26","10","7","4","27.81","4"
"2026-09-26","11","7","3","44.47","3"
"2026-09-26","12","7","3","48.11","2"
"2026-09-26","13","7","4","28.79","4"
"2026-09-26","14","7","5","37.89","5"
"2026-09-26","15","7","3","49.44","3"
"2026-09-26","16","7","4","42.13","4"
"2026-09-26","17","7","10","40.13","6"
"2026-09-26","18","7","11","46.70","6"
"2026-09-26","19","7","11","33.52","7"
"2026-09-26","20","7","5","38.65","3"
"2026-09-26","21","7","4","42.67","4"
"2026-09-26","22","7","5","27.27","5"
"2026-09-27","0","1","1","63.26","1"
"2026-09-27","2","1","1","40.52","1"
"2026-09-27","3","1","1","86.62","1"
"2026-09-27","4","1","1","37.56","1"
"2026-09-27","5","1","1","63.92","1"
"2026-09-27","6","1","1","15.33","1"
"2026-09-27","7","1","13","44.00","8"
"2026-09-27","8","1","12","39.50","6"
"2026-09-27","9","1","9","37.62","7"
"2026-09-27","10","1","5","57.78","4"
"2026-09-27","11","1","5","42.53","3"
"2026-09-27","12","1","5","27.78","5"
"2026-09-27","13","1","4","36.05","3"
"2026-09-27","14","1","4","29.11","4"
"2026-09-27","15","1","3","36.80","3"
"2026-09-27","16","1","4","34.67","4"
"2026-09-27","17","1","10","39.32","5"
"2026-09-27","18","1","13","42.17","10"
"2026-09-27","19","1","12","41.95","8"
"2026-09-27","20","1","5","27.41","4"
"2026-09-27","21","1","4","52.79","4"
"2026-09-27","22","1","5","35.89","5"
"2026-09-27","23","1","1","43.60","1"
"2026-09-28","0","2","3","45.79","3"
"2026-09-28","1","2","3","53.96","2"
"2026-09-28","2","2","2","56.83","2"
"2026-09-28","3","2","3","56.56","3"
"2026-09-28","4","2","4","36.75","3"
"2026-09-28","5","2","2","57.49","2"
"2026-09-28","6","2","3","56.84","3"
"2026-09-28","7","2","13","44.28","9"
"2026-09-28","8","2","14","42.81","10"
"2026-09-28","9","2","13","34.00","8"
"2026-09-28","10","2","11","36.22","6"
"2026-09-28","11","2","11","47.17","7"
"2026-09-28","12","2","8","40.33","7"
"2026-09-28","13","2","10","26.57","8"
"2026-09-28","14","2","8","38.22","5"
"2026-09-28","15","2","10","46.07","8"
"2026-09-28","16","2","11","40.75","7"
"2026-09-28","17","2","14","41.49","10"
"2026-09-28","18","2","15","34.95","10"
"2026-09-28","19","2","15","43.81","10"
"2026-09-28","20","2","11","43.42","6"
"2026-09-28","21","2","10","45.59","6"
"2026-09-28","22","2","7","35.93","5"
"2026-09-28","23","2","3","60.06","2"
"2026-09-29","0","3","3","43.64","3"
"2026-09-29","1","3","4","35.45","4"
"2026-09-29","2","3","3","36.99","3"
"2026-09-29","3","3","3","52.78","2"
"2026-09-29","4","3","3","41.71","2"
"2026-09-29","5","3","4","51.54","4"
"2026-09-29","6","3","4","48.95","4"
"2026-09-29","7","3","14","38.82","8"
"2026-09-29","8","3","13","42.77","10"
"2026-09-29","9","3","14","39.59","9"
"2026-09-29","10","3","12","43.78","6"
"2026-09-29","11","3","12","48.91","8"
"2026-09-29","12","3","11","37.55","8"
"2026-09-29","13","3","12","40.10","9"
"2026-09-29","14","3","12","35.47","6"
"2026-09-29","15","3","10","33.69","7"
"2026-09-29","16","3","11","35.91","8"
"2026-09-29","17","3","14","41.77","7"
"2026-09-29","18","3","13","44.24","8"
"2026-09-29","19","3","15","36.97","7"
"2026-09-29","20","3","12","38.09","8"
"2026-09-29","21","3","9","38.96","7"
"2026-09-29","22","3","11","46.27","9"
"2026-09-29","23","3","4","43.48","4"
"2026-09-30","0","4","5","34.78","5"
"2026-09-30","1","4","4","31.45","2"
"2026-09-30","2","4","3","33.75","3"
"2026-09-30","3","4","4","41.52","3"
"2026-09-30","4","4","5","49.44","4"
"2026-09-30","5","4","3","52.10","3"
"2026-09-30","6","4","5","31.66","5"
"2026-09-30","7","4","13","41.80","8"
"2026-09-30","8","4","13","34.61","8"
"2026-09-30","9","4","15","48.89","9"
"2026-09-30","10","4","10","38.46","6"
"2026-09-30","11","4","10","35.24","7"
"2026-09-30","12","4","9","49.64","5"
"2026-09-30","13","4","11","42.34","6"
"2026-09-30","14","4","10","50.81","8"
"2026-09-30","15","4","11","39.09","7"
"2026-09-30","16","4","11","49.42","6"
"2026-09-30","17","4","15","42.52","8"
"2026-09-30","18","4","11","31.81","6"
"2026-09-30","19","4","13","47.15","9"
"2026-09-30","20","4","9","46.91","7"
"2026-09-30","21","4","11","40.34","7"
"2026-09-30","22","4","10","40.06","6"
"2026-09-30","23","4","3","34.60","2"
